"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0862","GENE0862_HUMAN","P40193","Protein GENE0862",0.6204,0.805097,0.398462,0,0.3996,4,5,FALSE,FALSE,FALSE
"GENE0738","GENE0738_HUMAN","P83666","Protein GENE0738",0.4549,1,0.915172,0,0.0385,3,3,TRUE,FALSE,FALSE
"GENE0707","GENE0707_HUMAN","P26413","Protein GENE0707",-0.6093,0.44336,0.143814,0.1651,0.8422,3,3,FALSE,FALSE,FALSE
"GENE1914","GENE1914_HUMAN","P16864","Protein GENE1914",-0.233,1,0.421641,0,0.3751,3,3,FALSE,FALSE,FALSE
"GENE0294","GENE0294_HUMAN","P11876","Protein GENE0294",-0.3733,1,0.430408,0,0.3661,5,6,FALSE,FALSE,FALSE
"GENE1124","GENE1124_HUMAN","P71592","Protein GENE1124",-0.4372,0.420602,0.111026,0.3825,0.9546,3,6,FALSE,FALSE,FALSE
"GENE1572","GENE1572_HUMAN","P09393","Protein GENE1572",-0.7658,1,0.85432,0,0.0684,3,2,FALSE,FALSE,FALSE
"GENE1195","GENE1195_HUMAN","P34975","Protein GENE1195",-0.4552,1,0.281174,0.3922,0.551,2,2,FALSE,FALSE,FALSE
"GENE2512","GENE2512_HUMAN","P20631","Protein GENE2512",-0.7265,0.325989,0.157038,0.2231,0.804,6,4,FALSE,FALSE,FALSE
"GENE2787","GENE2787_HUMAN","P48435","Protein GENE2787",-0.1896,1,0.90856,0,0.0416,2,3,FALSE,FALSE,FALSE
"GENE1137","GENE1137_HUMAN","P73457","Protein GENE1137",-0.3124,1,0.464662,0.0427,0.3329,5,3,FALSE,FALSE,FALSE
"GENE2802","GENE2802_HUMAN","P42318","Protein GENE2802",0.4804,1,0.747195,0,0.1266,3,2,TRUE,FALSE,FALSE
"GENE0476","GENE0476_HUMAN","P58955","Protein GENE0476",-0.4483,0.965525,0.50466,0,0.297,6,2,FALSE,FALSE,FALSE
"GENE1095","GENE1095_HUMAN","P51136","Protein GENE1095",0.2946,1,0.59058,0,0.2287,3,2,FALSE,FALSE,FALSE
"GENE1085","GENE1085_HUMAN","P41433","Protein GENE1085",0.4422,1,0.404299,0,0.3933,2,6,TRUE,FALSE,FALSE
"GENE2493","GENE2493_HUMAN","P54916","Protein GENE2493",0.2302,1,0.491088,0,0.3088,4,2,FALSE,FALSE,FALSE
"GENE2239","GENE2239_HUMAN","P61654","Protein GENE2239",-0.3737,1,0.256889,0.1354,0.5903,4,2,FALSE,FALSE,FALSE
"GENE0325","GENE0325_HUMAN","P29890","Protein GENE0325",0.0092,0.61561,0.32563,0.0793,0.4873,3,2,FALSE,FALSE,FALSE
"GENE0506","GENE0506_HUMAN","P22722","Protein GENE0506",0.0047,0.670564,0.576168,0,0.2395,2,4,FALSE,FALSE,FALSE
"GENE1865","GENE1865_HUMAN","P68466","Protein GENE1865",-0.2738,1,0.490847,0.279,0.3091,6,6,FALSE,FALSE,FALSE
"GENE1926","GENE1926_HUMAN","P67975","Protein GENE1926",-0.2545,1,0.643814,0,0.1912,2,4,FALSE,FALSE,FALSE
"GENE1582","GENE1582_HUMAN","P48638","Protein GENE1582",0.0194,0.932394,0.369938,0.0369,0.4319,2,3,TRUE,FALSE,FALSE
"GENE2272","GENE2272_HUMAN","P59460","Protein GENE2272",0.2134,0.381038,0.183944,0.164,0.7353,3,6,FALSE,FALSE,FALSE
"GENE0230","GENE0230_HUMAN","P24130","Protein GENE0230",0.2489,0.907471,0.802709,0,0.0954,2,3,FALSE,FALSE,FALSE
"GENE1761","GENE1761_HUMAN","P05172","Protein GENE1761",0.2242,0.778154,0.190272,0.0787,0.7206,3,4,FALSE,FALSE,FALSE
"GENE0347","GENE0347_HUMAN","P97294","Protein GENE0347",-0.3051,1,0.623072,0,0.2055,2,5,TRUE,FALSE,FALSE
"GENE0682","GENE0682_HUMAN","P01308","Protein GENE0682",-0.7106,1,0.355436,0,0.4492,4,5,FALSE,FALSE,FALSE
"GENE1779","GENE1779_HUMAN","P52227","Protein GENE1779",0.5662,0.161088,0.038772,1.359,1.4115,5,4,FALSE,FALSE,TRUE
"GENE0070","GENE0070_HUMAN","P19047","Protein GENE0070",0.9729,1,0.999461,0,2e-04,6,5,FALSE,FALSE,FALSE
"GENE1463","GENE1463_HUMAN","P00574","Protein GENE1463",0.7768,1,0.503434,0,0.2981,2,5,FALSE,FALSE,FALSE
"GENE2530","GENE2530_HUMAN","P65484","Protein GENE2530",-0.3952,0.414214,0.200277,0.024,0.6984,6,3,FALSE,FALSE,FALSE
"GENE1848","GENE1848_HUMAN","P72637","Protein GENE1848",-0.8172,0.947128,0.774797,0,0.1108,5,4,FALSE,FALSE,FALSE
"GENE0207","GENE0207_HUMAN","P48652","Protein GENE0207",0.6221,0.66975,0.509258,0,0.2931,5,3,FALSE,FALSE,FALSE
"GENE1905","GENE1905_HUMAN","P21297","Protein GENE1905",0.3797,0.203426,0.193762,0.2707,0.7127,4,2,FALSE,FALSE,FALSE
"GENE2402","GENE2402_HUMAN","P77050","Protein GENE2402",-0.0859,0.775683,0.174843,0.1515,0.7574,5,5,FALSE,FALSE,FALSE
"GENE2105","GENE2105_HUMAN","P39750","Protein GENE2105",-0.4837,0.592078,0.121555,0.4312,0.9152,5,5,FALSE,FALSE,FALSE
"GENE1045","GENE1045_HUMAN","P91601","Protein GENE1045",-0.3542,1,0.496191,0,0.3044,6,6,FALSE,FALSE,FALSE
"GENE2844","GENE2844_HUMAN","P98432","Protein GENE2844",-0.0745,1,0.693851,0,0.1587,2,6,TRUE,FALSE,FALSE
"GENE2066","GENE2066_HUMAN","P12338","Protein GENE2066",0.5229,0.815704,0.686366,0,0.1634,2,3,FALSE,FALSE,FALSE
"DDX21","DDX21_HUMAN","P83644","Protein DDX21",-0.1512,1,0.500669,0.0755,0.3004,3,6,FALSE,FALSE,FALSE
"GENE2711","GENE2711_HUMAN","P64303","Protein GENE2711",-0.6217,1,0.986198,0,0.006,5,6,TRUE,FALSE,FALSE
"GENE0696","GENE0696_HUMAN","P88888","Protein GENE0696",-0.0792,1,0.316602,0.4626,0.4995,3,5,FALSE,FALSE,FALSE
"GENE1676","GENE1676_HUMAN","P25583","Protein GENE1676",0.5471,1,0.787642,0,0.1037,6,5,FALSE,FALSE,FALSE
"GENE2049","GENE2049_HUMAN","P23209","Protein GENE2049",-0.4775,0.819481,0.341569,0,0.4665,3,5,TRUE,FALSE,FALSE
"GENE1120","GENE1120_HUMAN","P15122","Protein GENE1120",-0.3411,1,0.591459,0.054,0.2281,5,3,TRUE,FALSE,FALSE
"GENE0016","GENE0016_HUMAN","P00342","Protein GENE0016",0.1153,1,0.98914,0,0.0047,4,3,FALSE,FALSE,FALSE
"GENE1430","GENE1430_HUMAN","P90691","Protein GENE1430",-0.6281,1,0.721566,0,0.1417,5,2,FALSE,FALSE,FALSE
"GENE0319","GENE0319_HUMAN","P33358","Protein GENE0319",0.1152,1,0.920126,0,0.0362,2,4,FALSE,FALSE,FALSE
"GENE2168","GENE2168_HUMAN","P87461","Protein GENE2168",-0.0073,1,0.941645,0,0.0261,2,4,FALSE,FALSE,FALSE
"GENE1066","GENE1066_HUMAN","P47390","Protein GENE1066",0.435,0.223372,0.080063,0.7313,1.0966,2,4,FALSE,FALSE,FALSE
"GENE2475","GENE2475_HUMAN","P40718","Protein GENE2475",0.0562,1,0.633807,0,0.198,5,4,FALSE,FALSE,FALSE
"GENE2162","GENE2162_HUMAN","P07102","Protein GENE2162",-2.9988,0.03322,0.009508,1.6794,2.0219,4,6,FALSE,FALSE,TRUE
"GENE1576","GENE1576_HUMAN","P33713","Protein GENE1576",0.9838,0.135836,0.048954,1.252,1.3102,3,4,FALSE,FALSE,TRUE
"GENE0524","GENE0524_HUMAN","P23523","Protein GENE0524",-0.3949,1,0.850657,0,0.0702,6,4,FALSE,FALSE,FALSE
"GENE0779","GENE0779_HUMAN","P44897","Protein GENE0779",-0.5337,1,0.913927,0,0.0391,3,5,FALSE,FALSE,FALSE
"GENE2805","GENE2805_HUMAN","P69128","Protein GENE2805",-0.1245,0.724459,0.174582,0.7345,0.758,2,2,FALSE,FALSE,FALSE
"GENE2840","GENE2840_HUMAN","P16369","Protein GENE2840",0.3364,0.790196,0.200404,0.3384,0.6981,3,6,FALSE,FALSE,FALSE
"GENE2317","GENE2317_HUMAN","P14345","Protein GENE2317",0.2691,1,0.349912,0,0.456,3,6,FALSE,FALSE,FALSE
"GENE0323","GENE0323_HUMAN","P04351","Protein GENE0323",0.2901,1,0.539678,0,0.2679,4,6,FALSE,FALSE,FALSE
"GENE1036","GENE1036_HUMAN","P06864","Protein GENE1036",-0.3212,1,0.564376,0,0.2484,3,5,FALSE,FALSE,FALSE
"GENE2063","GENE2063_HUMAN","P65163","Protein GENE2063",0.5098,1,0.854192,0,0.0684,6,4,FALSE,FALSE,FALSE
"GENE2488","GENE2488_HUMAN","P80211","Protein GENE2488",0.3575,0.508297,0.114733,0.4442,0.9403,6,2,FALSE,FALSE,FALSE
"GENE0393","GENE0393_HUMAN","P90468","Protein GENE0393",0.1275,0.588462,0.146652,0.2335,0.8337,6,5,FALSE,FALSE,FALSE
"GENE0350","GENE0350_HUMAN","P56409","Protein GENE0350",0.181,1,0.683478,0,0.1653,5,6,FALSE,FALSE,FALSE
"GENE2688","GENE2688_HUMAN","P36085","Protein GENE2688",0.2488,1,0.373494,0.3001,0.4277,3,2,FALSE,FALSE,FALSE
"GENE1670","GENE1670_HUMAN","P52091","Protein GENE1670",0.0717,1,0.633266,0.0014,0.1984,3,3,FALSE,FALSE,FALSE
"GENE2361","GENE2361_HUMAN","P77480","Protein GENE2361",-0.0859,1,0.867288,0,0.0618,5,6,FALSE,FALSE,FALSE
"GENE2371","GENE2371_HUMAN","P82039","Protein GENE2371",-0.3541,0.890419,0.669761,0,0.1741,2,5,FALSE,FALSE,FALSE
"GENE0505","GENE0505_HUMAN","P51660","Protein GENE0505",0.1121,0.483873,0.188213,0.0939,0.7253,4,3,FALSE,FALSE,FALSE
"GENE1597","GENE1597_HUMAN","P99415","Protein GENE1597",0.5188,1,0.804834,0,0.0943,5,2,FALSE,FALSE,FALSE
"GENE0883","GENE0883_HUMAN","P09350","Protein GENE0883",0.3602,1,0.766055,0,0.1157,6,4,FALSE,FALSE,FALSE
"GENE0401","GENE0401_HUMAN","P61200","Protein GENE0401",0.4243,0.79297,0.277633,0.1809,0.5565,2,4,FALSE,FALSE,FALSE
"GENE1330","GENE1330_HUMAN","P07612","Protein GENE1330",-0.1084,0.294863,0.180203,0.0492,0.7442,3,3,TRUE,FALSE,FALSE
"GENE2218","GENE2218_HUMAN","P43056","Protein GENE2218",-0.456,1,0.625507,0,0.2038,6,6,FALSE,FALSE,FALSE
"GENE0339","GENE0339_HUMAN","P02635","Protein GENE0339",0.4165,1,0.47826,0,0.3203,2,3,FALSE,FALSE,FALSE
"GENE1982","GENE1982_HUMAN","P17124","Protein GENE1982",0.1192,1,0.550756,0,0.259,3,5,FALSE,FALSE,FALSE
"GENE0623","GENE0623_HUMAN","P74582","Protein GENE0623",-3.2349,0.034864,0.020411,1.3585,1.6901,3,5,FALSE,FALSE,TRUE
"GENE2880","GENE2880_HUMAN","P47675","Protein GENE2880",-0.4251,0.165723,0.085384,0.481,1.0686,2,2,FALSE,FALSE,FALSE
"GENE2574","GENE2574_HUMAN","P12024","Protein GENE2574",0.2489,1,0.648329,0.0499,0.1882,4,3,FALSE,FALSE,FALSE
"GENE2774","GENE2774_HUMAN","P41581","Protein GENE2774",0.2887,0.515981,0.303944,0,0.5172,3,2,FALSE,FALSE,FALSE
"GENE0163","GENE0163_HUMAN","P53369","Protein GENE0163",-0.1456,1,0.854742,0,0.0682,6,2,FALSE,FALSE,FALSE
"GENE0539","GENE0539_HUMAN","P58781","Protein GENE0539",0.5873,1,0.520284,0,0.2838,3,3,TRUE,FALSE,FALSE
"GENE0047","GENE0047_HUMAN","P07425","Protein GENE0047",-0.2858,0.111016,0.093546,0.6449,1.029,3,2,FALSE,FALSE,FALSE
"GENE2038","GENE2038_HUMAN","P33790","Protein GENE2038",0.2311,0.42914,0.346885,0,0.4598,2,2,FALSE,TRUE,FALSE
"GENE1462","GENE1462_HUMAN","P12788","Protein GENE1462",-0.1655,1,0.986627,0,0.0058,3,2,FALSE,FALSE,FALSE
"GENE1939","GENE1939_HUMAN","P02842","Protein GENE1939",0.1138,1,0.305132,0,0.5155,4,6,FALSE,FALSE,FALSE
"GENE1271","GENE1271_HUMAN","P79625","Protein GENE1271",0.0903,1,0.601788,0,0.2206,5,4,FALSE,FALSE,FALSE
"GENE0077","GENE0077_HUMAN","P49510","Protein GENE0077",-0.6285,1,0.52253,0,0.2819,4,6,FALSE,FALSE,FALSE
"GENE0150","GENE0150_HUMAN","P16304","Protein GENE0150",0.2103,1,0.702039,0,0.1536,2,6,FALSE,FALSE,FALSE
"GENE2419","GENE2419_HUMAN","P06735","Protein GENE2419",0.1086,0.888117,0.26623,0,0.5747,6,2,FALSE,FALSE,FALSE
"GENE0569","GENE0569_HUMAN","P20153","Protein GENE0569",-0.1927,1,0.925953,0,0.0334,5,4,FALSE,FALSE,FALSE
"GENE0823","GENE0823_HUMAN","P75620","Protein GENE0823",-0.7439,0.706942,0.228318,0.4976,0.6415,6,3,FALSE,TRUE,FALSE
"GENE1477","GENE1477_HUMAN","P73286","Protein GENE1477",-0.031,1,0.328276,0,0.4838,6,6,FALSE,FALSE,FALSE
"GENE0703","GENE0703_HUMAN","P42991","Protein GENE0703",-0.3445,0.537445,0.121994,0.6246,0.9137,3,6,FALSE,FALSE,FALSE
"GENE0139","GENE0139_HUMAN","P35593","Protein GENE0139",-2.4789,0.179967,0.037478,0.868,1.4262,6,6,FALSE,FALSE,TRUE
"GENE0194","GENE0194_HUMAN","P58606","Protein GENE0194",0.5559,1,0.396175,0,0.4021,3,3,FALSE,FALSE,FALSE
"GENE0936","GENE0936_HUMAN","P78211","Protein GENE0936",-0.1262,1,0.741594,0,0.1298,2,2,TRUE,FALSE,FALSE
"GENE2489","GENE2489_HUMAN","P89284","Protein GENE2489",-0.0776,1,0.585336,0,0.2326,4,3,FALSE,FALSE,FALSE
"GENE0254","GENE0254_HUMAN","P61586","Protein GENE0254",0.1457,1,0.386598,0.1857,0.4127,2,3,FALSE,FALSE,FALSE
"GENE2641","GENE2641_HUMAN","P63087","Protein GENE2641",0.0495,1,0.655561,0,0.1834,6,6,TRUE,FALSE,FALSE
"GENE0001","GENE0001_HUMAN","P63655","Protein GENE0001",0.3978,0.899297,0.875925,0,0.0575,2,2,FALSE,FALSE,FALSE
"GENE2134","GENE2134_HUMAN","P38846","Protein GENE2134",-0.096,0.771179,0.762192,0,0.1179,4,6,FALSE,FALSE,FALSE
"GENE2816","GENE2816_HUMAN","P91592","Protein GENE2816",0.5345,1,0.925994,0,0.0334,5,2,TRUE,FALSE,FALSE
"GENE2280","GENE2280_HUMAN","P05694","Protein GENE2280",0.4838,0.400518,0.081332,0.5175,1.0897,4,2,FALSE,FALSE,FALSE
"GENE1693","GENE1693_HUMAN","P70406","Protein GENE1693",-0.2315,1,0.623036,0,0.2055,6,5,FALSE,TRUE,FALSE
"GENE0168","GENE0168_HUMAN","P20041","Protein GENE0168",0.1007,1,0.996834,0,0.0014,5,4,FALSE,FALSE,FALSE
"GENE0954","GENE0954_HUMAN","P42079","Protein GENE0954",-0.0135,1,0.908329,0,0.0418,5,4,FALSE,FALSE,FALSE
"GENE2228","GENE2228_HUMAN","P06223","Protein GENE2228",0.8538,0.470184,0.119838,0.5753,0.9214,3,3,FALSE,FALSE,FALSE
"GENE0986","GENE0986_HUMAN","P02326","Protein GENE0986",-0.0773,0.268814,0.202023,0.3334,0.6946,2,6,TRUE,FALSE,FALSE
"GENE1686","GENE1686_HUMAN","P55623","Protein GENE1686",-0.1061,1,0.769524,0,0.1138,6,3,FALSE,FALSE,FALSE
"GENE0508","GENE0508_HUMAN","P18529","Protein GENE0508",-0.0963,1,0.612393,0,0.213,4,3,TRUE,FALSE,FALSE
"GENE0840","GENE0840_HUMAN","P12824","Protein GENE0840",0.8885,0.508926,0.138145,0.6799,0.8597,2,3,FALSE,FALSE,FALSE
"GENE1573","GENE1573_HUMAN","P22200","Protein GENE1573",0.43,1,0.575785,0.11,0.2397,2,6,FALSE,FALSE,FALSE
"GENE0708","GENE0708_HUMAN","P42521","Protein GENE0708",-0.0622,1,0.348488,0,0.4578,3,4,FALSE,FALSE,FALSE
"GENE2035","GENE2035_HUMAN","P60838","Protein GENE2035",-0.0306,1,0.98763,0,0.0054,2,3,FALSE,FALSE,FALSE
"GENE0606","GENE0606_HUMAN","P04125","Protein GENE0606",0.335,0.511926,0.18075,0.1455,0.7429,4,6,FALSE,FALSE,FALSE
"GENE2846","GENE2846_HUMAN","P61121","Protein GENE2846",0.3978,1,0.498885,0,0.302,2,2,FALSE,FALSE,FALSE
"GENE1546","GENE1546_HUMAN","P26856","Protein GENE1546",0.0803,0.741408,0.596608,0.1754,0.2243,5,4,FALSE,FALSE,FALSE
"GENE2815","GENE2815_HUMAN","P25365","Protein GENE2815",-0.4615,0.232845,0.17265,0.4426,0.7628,6,5,FALSE,TRUE,FALSE
"GENE2364","GENE2364_HUMAN","P71814","Protein GENE2364",-0.165,1,0.69693,0,0.1568,6,2,FALSE,FALSE,FALSE
"GENE0495","GENE0495_HUMAN","P71332","Protein GENE0495",-0.0756,1,0.908164,0,0.0418,6,2,FALSE,FALSE,FALSE
"GENE2838","GENE2838_HUMAN","P97973","Protein GENE2838",-0.3569,1,0.807415,0,0.0929,3,4,FALSE,FALSE,FALSE
"GENE1758","GENE1758_HUMAN","P32645","Protein GENE1758",-0.4342,1,0.329807,0,0.4817,6,2,FALSE,TRUE,FALSE
"GENE0267","GENE0267_HUMAN","P69866","Protein GENE0267",0.7508,0.608488,0.145091,0.4106,0.8384,4,4,FALSE,FALSE,FALSE
"GENE2075","GENE2075_HUMAN","P00740","Protein GENE2075",0.4568,1,0.834255,0,0.0787,3,2,TRUE,FALSE,FALSE
"GENE2877","GENE2877_HUMAN","P13663","Protein GENE2877",0.2587,1,0.886175,0,0.0525,4,5,FALSE,FALSE,FALSE
"GENE0713","GENE0713_HUMAN","P58776","Protein GENE0713",-0.592,1,0.778528,0,0.1087,5,3,FALSE,FALSE,FALSE
"GENE1598","GENE1598_HUMAN","P75329","Protein GENE1598",0.0424,1,0.53241,0,0.2738,6,5,FALSE,FALSE,FALSE
"GENE0727","GENE0727_HUMAN","P13632","Protein GENE0727",-0.3891,0.496725,0.222687,0.3072,0.6523,4,6,FALSE,FALSE,FALSE
"GENE1257","GENE1257_HUMAN","P26187","Protein GENE1257",8e-04,0.857074,0.643364,0,0.1915,5,3,FALSE,FALSE,FALSE
"GENE2516","GENE2516_HUMAN","P83744","Protein GENE2516",-0.0574,1,0.942551,0,0.0257,3,4,FALSE,FALSE,FALSE
"GENE2385","GENE2385_HUMAN","P47152","Protein GENE2385",-0.5285,0.618064,0.463055,0,0.3344,3,3,FALSE,FALSE,FALSE
"GENE0059","GENE0059_HUMAN","P06767","Protein GENE0059",0.112,0.278019,0.20105,0.0117,0.6967,6,3,FALSE,FALSE,FALSE
"GENE2008","GENE2008_HUMAN","P63277","Protein GENE2008",-0.3504,1,0.351134,0.0182,0.4545,3,6,FALSE,TRUE,FALSE
"GENE1069","GENE1069_HUMAN","P24400","Protein GENE1069",-0.3234,1,0.327622,0,0.4846,4,3,FALSE,FALSE,FALSE
"GENE2630","GENE2630_HUMAN","P17041","Protein GENE2630",-0.4415,1,0.333892,0,0.4764,3,6,FALSE,FALSE,FALSE
"GENE1890","GENE1890_HUMAN","P80110","Protein GENE1890",-0.2398,1,0.900435,0,0.0455,5,4,FALSE,FALSE,FALSE
"GENE1070","GENE1070_HUMAN","P05660","Protein GENE1070",0.2313,0.499235,0.22739,0.0569,0.6432,2,6,TRUE,FALSE,FALSE
"GENE0215","GENE0215_HUMAN","P13513","Protein GENE0215",-0.0829,1,0.411199,0,0.3859,5,4,FALSE,FALSE,FALSE
"GENE0291","GENE0291_HUMAN","P43235","Protein GENE0291",-0.3097,0.838024,0.266233,0.1485,0.5747,4,5,FALSE,FALSE,FALSE
"GENE1178","GENE1178_HUMAN","P75679","Protein GENE1178",0.5156,1,0.956329,0,0.0194,2,4,FALSE,FALSE,FALSE
"GENE1446","GENE1446_HUMAN","P51227","Protein GENE1446",-0.5217,1,0.370825,0,0.4308,2,4,FALSE,FALSE,FALSE
"GENE1541","GENE1541_HUMAN","P49726","Protein GENE1541",-0.0095,1,0.340086,0,0.4684,2,5,FALSE,FALSE,FALSE
"GENE1935","GENE1935_HUMAN","P58472","Protein GENE1935",0.4279,1,0.899476,0,0.046,3,6,FALSE,FALSE,FALSE
"GENE1621","GENE1621_HUMAN","P60874","Protein GENE1621",0.5332,0.695939,0.296511,0,0.528,5,3,FALSE,FALSE,FALSE
"GENE0880","GENE0880_HUMAN","P95594","Protein GENE0880",0.3476,1,0.739179,0,0.1313,2,5,FALSE,FALSE,FALSE
"GENE1608","GENE1608_HUMAN","P31265","Protein GENE1608",3e-04,0.241096,0.220964,0.0259,0.6557,4,2,FALSE,FALSE,FALSE
"GENE1570","GENE1570_HUMAN","P65642","Protein GENE1570",-0.2961,1,0.494883,0,0.3055,2,2,FALSE,FALSE,FALSE
"GENE2872","GENE2872_HUMAN","P06517","Protein GENE2872",0.3616,1,0.651875,0.031,0.1858,4,2,FALSE,FALSE,FALSE
"GENE1991","GENE1991_HUMAN","P36227","Protein GENE1991",-0.0679,1,0.33232,0,0.4784,5,6,FALSE,FALSE,FALSE
"GENE2124","GENE2124_HUMAN","P68627","Protein GENE2124",0.432,1,0.909585,0,0.0412,6,6,TRUE,FALSE,FALSE
"GENE2034","GENE2034_HUMAN","P05868","Protein GENE2034",0.4096,1,0.590268,0,0.229,4,6,FALSE,FALSE,FALSE
"GENE2657","GENE2657_HUMAN","P44139","Protein GENE2657",-0.1298,1,0.687473,0,0.1627,6,5,FALSE,FALSE,FALSE
"GENE1544","GENE1544_HUMAN","P39664","Protein GENE1544",-0.0752,1,0.691315,0,0.1603,6,3,FALSE,FALSE,FALSE
"GENE1143","GENE1143_HUMAN","P39083","Protein GENE1143",0.0523,1,0.304098,0,0.517,5,3,FALSE,FALSE,FALSE
"GENE0293","GENE0293_HUMAN","P26141","Protein GENE0293",-0.0411,1,0.701933,0,0.1537,6,4,FALSE,FALSE,FALSE
"WNK1","WNK1_HUMAN","P16896","Protein WNK1",2.1213,0.130937,0.034108,0.9404,1.4671,3,5,FALSE,FALSE,TRUE
"GENE2498","GENE2498_HUMAN","P68419","Protein GENE2498",-0.036,1,0.442862,0,0.3537,6,6,FALSE,TRUE,FALSE
"GENE1286","GENE1286_HUMAN","P44752","Protein GENE1286",-3.69,0.170227,0.045499,0.809,1.342,2,5,FALSE,FALSE,TRUE
"GENE1254","GENE1254_HUMAN","P69774","Protein GENE1254",-1.2894,0.364568,0.075386,0.4252,1.1227,2,5,FALSE,FALSE,FALSE
"GENE2394","GENE2394_HUMAN","P35419","Protein GENE2394",-0.0985,1,0.956307,0,0.0194,5,2,FALSE,TRUE,FALSE
"GENE2731","GENE2731_HUMAN","P17887","Protein GENE2731",0.2316,1,0.697988,0,0.1562,5,4,FALSE,FALSE,FALSE
"GENE1843","GENE1843_HUMAN","P65143","Protein GENE1843",0.1407,1,0.40942,0,0.3878,4,4,FALSE,FALSE,FALSE
"GENE2221","GENE2221_HUMAN","P58944","Protein GENE2221",-2.9296,0.071392,0.020012,1.1854,1.6987,3,5,TRUE,TRUE,TRUE
"ANKRD28","ANKRD28_HUMAN","P82362","Protein ANKRD28",2.0816,0.04804,0.012641,1.7094,1.8982,6,3,FALSE,FALSE,TRUE
"GENE2724","GENE2724_HUMAN","P79501","Protein GENE2724",-0.0304,1,0.508178,0.0852,0.294,6,3,FALSE,TRUE,FALSE
"GENE2426","GENE2426_HUMAN","P68912","Protein GENE2426",-0.4215,1,0.447014,0,0.3497,2,6,FALSE,FALSE,FALSE
"GENE2761","GENE2761_HUMAN","P75749","Protein GENE2761",0.1737,1,0.44939,0.1941,0.3474,2,3,FALSE,FALSE,FALSE
"GENE1574","GENE1574_HUMAN","P55868","Protein GENE1574",0.3638,1,0.483619,0.0925,0.3155,6,2,FALSE,FALSE,FALSE
"GENE2384","GENE2384_HUMAN","P14936","Protein GENE2384",0.0447,0.538555,0.123733,0.4422,0.9075,6,5,FALSE,FALSE,FALSE
"GENE0615","GENE0615_HUMAN","P95906","Protein GENE0615",0.6944,1,0.765733,0,0.1159,5,5,FALSE,TRUE,FALSE
"GENE0327","GENE0327_HUMAN","P50635","Protein GENE0327",1.0083,1,0.940659,0,0.0266,4,5,FALSE,FALSE,FALSE
"GENE0609","GENE0609_HUMAN","P91574","Protein GENE0609",-0.1901,0.383224,0.080242,0.5917,1.0956,2,6,FALSE,FALSE,FALSE
"GENE0248","GENE0248_HUMAN","P92700","Protein GENE0248",0.5601,0.388107,0.36061,0.0265,0.443,5,5,TRUE,TRUE,FALSE
"GENE2013","GENE2013_HUMAN","P87771","Protein GENE2013",-0.3958,1,0.828109,0,0.0819,6,4,FALSE,TRUE,FALSE
"GENE0036","GENE0036_HUMAN","P72027","Protein GENE0036",-0.0996,1,0.509273,0,0.293,6,2,FALSE,FALSE,FALSE
"GENE0826","GENE0826_HUMAN","P55129","Protein GENE0826",-0.0566,0.938072,0.806011,0,0.0937,4,3,FALSE,TRUE,FALSE
"GENE0069","GENE0069_HUMAN","P50103","Protein GENE0069",0.84,1,0.703988,0.1211,0.1524,3,5,FALSE,TRUE,FALSE
"GENE2608","GENE2608_HUMAN","P49907","Protein GENE2608",-0.1056,1,0.790691,0.0063,0.102,6,5,FALSE,FALSE,FALSE
"GENE2864","GENE2864_HUMAN","P03020","Protein GENE2864",0.6983,1,0.596462,0,0.2244,6,3,FALSE,FALSE,FALSE
"GENE0543","GENE0543_HUMAN","P52730","Protein GENE0543",0.2946,0.62708,0.15275,0.1546,0.816,2,5,FALSE,FALSE,FALSE
"GENE1793","GENE1793_HUMAN","P93487","Protein GENE1793",0.0924,0.748406,0.69083,0,0.1606,4,5,FALSE,FALSE,FALSE
"GENE2253","GENE2253_HUMAN","P31541","Protein GENE2253",0.0663,0.953887,0.255825,0.1174,0.5921,6,4,FALSE,FALSE,FALSE
"GENE0740","GENE0740_HUMAN","P68428","Protein GENE0740",0.2041,1,0.417475,0,0.3794,4,6,FALSE,TRUE,FALSE
"GENE0105","GENE0105_HUMAN","P77786","Protein GENE0105",-0.2215,0.297695,0.172046,0.2684,0.7644,6,5,FALSE,FALSE,FALSE
"GENE2457","GENE2457_HUMAN","P25862","Protein GENE2457",-0.1576,1,0.854583,0,0.0682,5,5,TRUE,FALSE,FALSE
"GENE2279","GENE2279_HUMAN","P70896","Protein GENE2279",0.259,0.492108,0.21266,0,0.6723,4,5,FALSE,FALSE,FALSE
"GENE2311","GENE2311_HUMAN","P84105","Protein GENE2311",-0.0041,1,0.671455,0,0.173,4,2,FALSE,TRUE,FALSE
"GENE1407","GENE1407_HUMAN","P63451","Protein GENE1407",-0.0482,0.814068,0.170891,0.7466,0.7673,5,2,FALSE,FALSE,FALSE
"GENE1328","GENE1328_HUMAN","P01215","Protein GENE1328",0.4688,0.441438,0.177378,0.4361,0.7511,5,3,FALSE,FALSE,FALSE
"GENE1306","GENE1306_HUMAN","P36675","Protein GENE1306",0.3538,1,0.512637,0,0.2902,2,2,FALSE,FALSE,FALSE
